k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,21,10,0.16876064817223985
1,ELECTRICITY,GERMANY,21,11,0.17708719715739593
1,ELECTRICITY,GERMANY,21,12,0.16309474317153144
1,ELECTRICITY,GERMANY,22,1,0.16284671840318474
1,ELECTRICITY,GERMANY,22,2,0.16295414522367657
1,ELECTRICITY,GERMANY,22,3,0.16458616148953167
1,ELECTRICITY,GERMANY,22,4,0.17290825900360687
1,ELECTRICITY,GERMANY,22,5,0.1739319951659062
1,ELECTRICITY,GERMANY,22,6,0.17514024195403083
1,ELECTRICITY,GERMANY,22,7,0.179031330389884
1,ELECTRICITY,GERMANY,22,8,0.17980677169752443
1,ELECTRICITY,GERMANY,22,9,0.17432828321642116
1,ELECTRICITY,GERMANY,22,10,0.17377960175847387
1,ELECTRICITY,GERMANY,22,11,0.1778157695719051
1,ELECTRICITY,GERMANY,22,12,0.16627515773714568
1,ELECTRICITY,GERMANY,23,1,0.16726864863336224
1,ELECTRICITY,GERMANY,23,2,0.16655939778306467
1,ELECTRICITY,GERMANY,23,3,0.16958952556974596
1,ELECTRICITY,GERMANY,23,4,0.1768141562804793
1,ELECTRICITY,GERMANY,23,5,0.17705372504426978
1,ELECTRICITY,GERMANY,23,6,0.17948339540166305
1,ELECTRICITY,GERMANY,23,7,0.1827282751231866
1,ELECTRICITY,GERMANY,23,8,0.18318291064163983
1,ELECTRICITY,GERMANY,23,9,0.17822829513617036
1,ELECTRICITY,GERMANY,23,10,0.17706548855269194
1,ELECTRICITY,GERMANY,23,11,0.18125653321865592
1,ELECTRICITY,GERMANY,23,12,0.17051704601568407
1,ELECTRICITY,GERMANY,24,1,0.1706136023179402
1,ELECTRICITY,GERMANY,24,2,0.16966418939433583
1,ELECTRICITY,GERMANY,24,3,0.17451463032542933
1,ELECTRICITY,GERMANY,24,4,0.17955561060561892
1,ELECTRICITY,GERMANY,24,5,0.18035881566947964
1,ELECTRICITY,GERMANY,24,6,0.18174854590424303
1,ELECTRICITY,GERMANY,24,7,0.18527431617849158
1,ELECTRICITY,GERMANY,24,8,0.18623074271097292
1,ELECTRICITY,GERMANY,24,9,0.1807034753628412
1,ELECTRICITY,GERMANY,24,10,0.18037686857235496
1,ELECTRICITY,GERMANY,24,11,0.1835044615098238
1,ELECTRICITY,GERMANY,24,12,0.1751079878852222
1,HEAT_HIGH_T,GERMANY,1,1,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,1,2,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,1,3,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,1,4,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,1,5,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,1,6,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,1,7,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,1,8,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,1,9,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,1,10,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,1,11,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,1,12,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,2,1,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,2,2,0.47990402604744836
